yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Eastern Asia,Asia,3696537,25.62,42.35,37.977378106878206,73.97804075806764
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Northern America,Americas,115467,25.62,42.35,43.897683433510366,-100.08947125585888
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Northern Europe,Europe,92800,25.62,42.35,59.36075159783851,25.01346951967388
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,South-eastern Asia,Asia,240267,25.62,42.35,10.528384761701911,103.08333472012376
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Southern Asia,Asia,26933,25.62,42.35,25.499703063807168,75.5024015339642
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Southern Europe,Europe,259467,25.62,42.35,40.12399607988535,20.742583178432696
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Western Asia,Asia,858934,25.62,42.35,26.42921218083572,52.86847103284948
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,Western Europe,Europe,135200,25.62,42.35,47.92172048214207,7.866753258497997
2000,2000,Import,Saudi Arabia,60,Knitted or crocheted fabric,World,World,7586143,25.62,42.35,,
