yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,390880,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,3016,20.2540382,-9.2399263,17.925141963241547,-78.01492950057497
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,10786,20.2540382,-9.2399263,10.528384761701911,103.08333472012376
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,122779,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,444061,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1466,20.2540382,-9.2399263,26.42921218083572,52.86847103284948
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,232025,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,2042592,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,25075,20.2540382,-9.2399263,,
2013,2013,Import,Mauritania,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,812504,20.2540382,-9.2399263,,
