yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Kuwait,World,81.0,Other base metals; cermets; articles thereof,12092.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2009,2009.0,Export,Kuwait,Germany,81.0,Other base metals; cermets; articles thereof,3092.0,,29.2733964,47.4979476,51.1638175,10.4478313
2009,2009.0,Export,Kuwait,Iran,81.0,Other base metals; cermets; articles thereof,35.0,,29.2733964,47.4979476,32.6475314,54.5643516
2009,2009.0,Export,Kuwait,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,2010.0,,29.2733964,47.4979476,25.6242618,42.3528328
2009,2009.0,Export,Kuwait,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,6955.0,,29.2733964,47.4979476,24.0002488,53.9994829
