yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Re-Export,Oman,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",35105.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2012,2012.0,Re-Export,Oman,Sri Lanka,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",120.0,,21.0000287,57.0036901,7.5554942,80.7137847
2012,2012.0,Re-Export,Oman,Singapore,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",900.0,,21.0000287,57.0036901,1.357107,103.8194992
2012,2012.0,Re-Export,Oman,Somalia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",19945.0,,21.0000287,57.0036901,8.3676771,49.083416
2012,2012.0,Re-Export,Oman,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",14140.0,,21.0000287,57.0036901,24.0002488,53.9994829
