rtTitle,Subregion,rgDesc,TradeValue
State of Palestine,Algeria,Export,6420771
State of Palestine,Armenia,Export,41996
State of Palestine,Armenia,Import,18762
State of Palestine,Bahrain,Export,82643
State of Palestine,Bahrain,Import,254245
State of Palestine,Cyprus,Export,9494
State of Palestine,Cyprus,Import,424593
State of Palestine,Georgia,Import,42696
State of Palestine,Iraq,Export,231331
State of Palestine,Israel,Export,637575130
State of Palestine,Israel,Import,3317416940
State of Palestine,Israel,Re-Export,250399897
State of Palestine,Jordan,Export,33072101
State of Palestine,Jordan,Import,96447773
State of Palestine,Jordan,Re-Export,1620943
State of Palestine,Kuwait,Export,5499168
State of Palestine,Kuwait,Import,1655195
State of Palestine,Malta,Export,1366405
State of Palestine,Malta,Import,54297
State of Palestine,Mauritania,Export,62
State of Palestine,Morocco,Export,33456
State of Palestine,Morocco,Import,168477
State of Palestine,Oman,Export,85592
State of Palestine,Oman,Import,1960543
State of Palestine,Pakistan,Import,105655
State of Palestine,Qatar,Export,2664503
State of Palestine,Qatar,Import,4029467
State of Palestine,Saudi Arabia,Export,9395547
State of Palestine,Saudi Arabia,Import,24915949
State of Palestine,United Arab Emirates,Export,8060507
State of Palestine,United Arab Emirates,Import,7467326
State of Palestine,United Arab Emirates,Re-Export,13000
State of Palestine,Yemen,Export,405252
State of Palestine,Yemen,Import,295689
