yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Malta,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3444557.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2019,2019.0,Export,Malta,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138447.0,,35.8885993,14.4476911,9.6000359,7.9999721
2019,2019.0,Export,Malta,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5464.0,,35.8885993,14.4476911,60.5000209,9.0999715
2019,2019.0,Export,Malta,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",223.0,,35.8885993,14.4476911,-6.8699697,-75.0458515
2019,2019.0,Export,Malta,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82.0,,35.8885993,14.4476911,52.215933,19.134422
2019,2019.0,Export,Malta,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",316314.0,,35.8885993,14.4476911,25.3336984,51.2295295
2019,2019.0,Export,Malta,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335.0,,35.8885993,14.4476911,14.4750607,-14.4529612
2019,2019.0,Export,Malta,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8950.0,,35.8885993,14.4476911,8.3676771,49.083416
2019,2019.0,Export,Malta,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335.0,,35.8885993,14.4476911,-28.8166236,24.991639
2019,2019.0,Export,Malta,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",185722.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2019,2019.0,Export,Malta,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2796.0,,35.8885993,14.4476911,14.5844444,29.4917691
2019,2019.0,Export,Malta,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2732.0,,35.8885993,14.4476911,46.7985624,8.2319736
2019,2019.0,Export,Malta,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",392.0,,35.8885993,14.4476911,14.8971921,100.83273
2019,2019.0,Export,Malta,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4586.0,,35.8885993,14.4476911,8.7800265,1.0199765
2019,2019.0,Export,Malta,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",694026.0,,35.8885993,14.4476911,24.0002488,53.9994829
2019,2019.0,Export,Malta,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30905.0,,35.8885993,14.4476911,38.9597594,34.9249653
2019,2019.0,Export,Malta,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51586.0,,35.8885993,14.4476911,26.2540493,29.2675469
2019,2019.0,Export,Malta,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",718028.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2019,2019.0,Export,Malta,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61588.0,,35.8885993,14.4476911,39.7837304,-100.445882
2019,2019.0,Export,Malta,Burkina Faso,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",53700.0,,35.8885993,14.4476911,12.0753083,-1.6880314
