yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,99,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Sub-Saharan Africa,Africa,3927,21.0000287,57.0036901,6.06272746187266,22.727528470146083
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,260,21.0000287,57.0036901,26.42921218083572,52.86847103284948
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,Western Europe,Europe,120,21.0000287,57.0036901,47.92172048214207,7.866753258497997
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials,World,World,929402,21.0000287,57.0036901,,
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials, Saudi Arabia, Saudi Arabia,130,21.0000287,57.0036901,,
2008,2008,Re-Export,Oman,25,Salt; sulfur; earths and stone; plastering materials, United Arab Emirates, United Arab Emirates,924867,21.0000287,57.0036901,,
