yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Export,Georgia,70,Glass and glassware,Central Asia,Asia,21127
2013,2013,Export,Georgia,70,Glass and glassware,Eastern Europe,Europe,2187
2013,2013,Export,Georgia,70,Glass and glassware,Northern America,Americas,110
2013,2013,Export,Georgia,70,Glass and glassware,Northern Europe,Europe,992
2013,2013,Export,Georgia,70,Glass and glassware,Southern Asia,Asia,26064
2013,2013,Export,Georgia,70,Glass and glassware,Southern Europe,Europe,917
2013,2013,Export,Georgia,70,Glass and glassware,Sub-Saharan Africa,Africa,3100
2013,2013,Export,Georgia,70,Glass and glassware,Western Asia,Asia,43424
2013,2013,Export,Georgia,70,Glass and glassware,Western Europe,Europe,48406
2013,2013,Export,Georgia,70,Glass and glassware,World,World,2596629
