rtTitle,Subregion,rgDesc,TradeValue
Lebanon,Afghanistan,Export,395130
Lebanon,Afghanistan,Import,1160673
Lebanon,Algeria,Export,31079885
Lebanon,Algeria,Import,38111484
Lebanon,Armenia,Export,1108706
Lebanon,Armenia,Import,237024
Lebanon,Azerbaijan,Export,4310069
Lebanon,Azerbaijan,Import,196230
Lebanon,Bahrain,Export,16094326
Lebanon,Bahrain,Import,14174575
Lebanon,Comoros,Export,296584
Lebanon,Comoros,Import,293
Lebanon,Cyprus,Export,17587497
Lebanon,Cyprus,Import,63007086
Lebanon,Djibouti,Export,1093593
Lebanon,Djibouti,Import,984
Lebanon,Georgia,Export,12971062
Lebanon,Georgia,Import,225041
Lebanon,Iraq,Export,141856558
Lebanon,Iraq,Import,4103598
Lebanon,Jordan,Export,86520250
Lebanon,Jordan,Import,204973150
Lebanon,Kuwait,Export,66472371
Lebanon,Kuwait,Import,555960059
Lebanon,Libya,Export,16644125
Lebanon,Libya,Import,108754854
Lebanon,Malta,Export,725407
Lebanon,Malta,Import,132329664
Lebanon,Mauritania,Export,978453
Lebanon,Mauritania,Import,711997
Lebanon,Morocco,Export,16763290
Lebanon,Morocco,Import,73908464
Lebanon,Oman,Export,33722993
Lebanon,Oman,Import,16270059
Lebanon,Pakistan,Export,2446062
Lebanon,Pakistan,Import,17745680
Lebanon,Qatar,Export,109551058
Lebanon,Qatar,Import,30861090
Lebanon,Saudi Arabia,Export,230037771
Lebanon,Saudi Arabia,Import,334168396
Lebanon,State of Palestine,Import,453449
Lebanon,United Arab Emirates,Export,436125331
Lebanon,United Arab Emirates,Import,553771339
Lebanon,Yemen,Export,8941322
Lebanon,Yemen,Import,1134122
