yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Export,Comoros,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,152823
2011,2011,Export,Comoros,91,Clocks and watches and parts thereof,World,World,152823
