yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2016,2016,Import,Lebanon,72,Iron and steel,Central Asia,Asia,7725692
2016,2016,Import,Lebanon,72,Iron and steel,Eastern Asia,Asia,315982930
2016,2016,Import,Lebanon,72,Iron and steel,Eastern Europe,Europe,173151601
2016,2016,Import,Lebanon,72,Iron and steel,Latin America and the Caribbean,Americas,65683
2016,2016,Import,Lebanon,72,Iron and steel,Northern Africa,Africa,7124905
2016,2016,Import,Lebanon,72,Iron and steel,Northern America,Americas,61362
2016,2016,Import,Lebanon,72,Iron and steel,Northern Europe,Europe,1850460
2016,2016,Import,Lebanon,72,Iron and steel,South-eastern Asia,Asia,40684
2016,2016,Import,Lebanon,72,Iron and steel,Southern Europe,Europe,10912213
2016,2016,Import,Lebanon,72,Iron and steel,Sub-Saharan Africa,Africa,19433
2016,2016,Import,Lebanon,72,Iron and steel,Western Asia,Asia,39286408
2016,2016,Import,Lebanon,72,Iron and steel,Western Europe,Europe,11150050
2016,2016,Import,Lebanon,72,Iron and steel,World,World,582869517
