rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Armenia,Import,48000
Afghanistan,Azerbaijan,Import,70476931
Afghanistan,Cyprus,Import,60922
Afghanistan,Georgia,Import,322997
Afghanistan,Iraq,Export,15424454
Afghanistan,Iraq,Import,49121
Afghanistan,Jordan,Import,2588
Afghanistan,Lebanon,Import,2229062
Afghanistan,Morocco,Import,226881
Afghanistan,Pakistan,Export,180649604
Afghanistan,Pakistan,Import,866296002
Afghanistan,Saudi Arabia,Export,1274108
Afghanistan,Saudi Arabia,Import,50637768
Afghanistan,United Arab Emirates,Export,3245391
Afghanistan,United Arab Emirates,Import,198135737
Afghanistan,Yemen,Export,122000
