yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,rtLat,rtLon,ptLat_export,ptLon_export,mid,TradeValue_import,ptLat_import,ptLon_import
2019.0,2019.0,Export,Saudi Arabia,World,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,41579.0,,,-36.8535712,174.7456809,142019Saudi Arabia,16941698.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,213319910.0,,,-36.8535712,174.7456809,152019Saudi Arabia,804738623.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",72740728.0,,,-36.8535712,174.7456809,162019Saudi Arabia,452071568.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,17.0,Sugars and sugar confectionery,237693230.0,,,-36.8535712,174.7456809,172019Saudi Arabia,750303344.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,18.0,Cocoa and cocoa preparations,55883293.0,,,-36.8535712,174.7456809,182019Saudi Arabia,546311340.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",510376636.0,,,-36.8535712,174.7456809,192019Saudi Arabia,1531234247.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",357794552.0,,,-36.8535712,174.7456809,202019Saudi Arabia,945893687.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,21.0,Miscellaneous edible preparations,67008127.0,,,-36.8535712,174.7456809,212019Saudi Arabia,1351974092.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,22.0,"Beverages, spirits and vinegar",144841260.0,,,-36.8535712,174.7456809,222019Saudi Arabia,203389822.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",40120816.0,,,-36.8535712,174.7456809,232019Saudi Arabia,694093057.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",362930629.0,,,-36.8535712,174.7456809,252019Saudi Arabia,268917750.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,26.0,"Ores, slag and ash",416676528.0,,,-36.8535712,174.7456809,262019Saudi Arabia,202647500.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",202377264824.0,,,-36.8535712,174.7456809,272019Saudi Arabia,3890963153.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2379654428.0,,,-36.8535712,174.7456809,282019Saudi Arabia,907130824.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,29.0,Organic chemicals,12664392952.0,,,-36.8535712,174.7456809,292019Saudi Arabia,1973980669.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,30.0,Pharmaceutical products,418517029.0,,,-36.8535712,174.7456809,302019Saudi Arabia,5308533563.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,31.0,Fertilizers,1132164289.0,,,-36.8535712,174.7456809,312019Saudi Arabia,98959055.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",312956731.0,,,-36.8535712,174.7456809,322019Saudi Arabia,536443941.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",126459874.0,,,-36.8535712,174.7456809,332019Saudi Arabia,2136954666.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,34.0,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",414154874.0,,,-36.8535712,174.7456809,342019Saudi Arabia,757283903.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,34183434.0,,,-36.8535712,174.7456809,352019Saudi Arabia,185492109.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12990642.0,,,-36.8535712,174.7456809,362019Saudi Arabia,20286222.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,38.0,Chemical products n.e.c.,440386329.0,,,-36.8535712,174.7456809,382019Saudi Arabia,2054070329.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,39.0,Plastics and articles thereof,18978155475.0,,,-36.8535712,174.7456809,392019Saudi Arabia,3307075092.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,40.0,Rubber and articles thereof,266518828.0,,,-36.8535712,174.7456809,402019Saudi Arabia,2060602963.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,41.0,Raw hides and skins (other than furskins) and leather,62127196.0,,,-36.8535712,174.7456809,412019Saudi Arabia,888634.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,42.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",472529.0,,,-36.8535712,174.7456809,422019Saudi Arabia,588929219.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,44.0,Wood and articles of wood; wood charcoal,21867065.0,,,-36.8535712,174.7456809,442019Saudi Arabia,1165155738.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,45.0,Cork and articles of cork,5794542.0,,,-36.8535712,174.7456809,452019Saudi Arabia,18779392.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",479276.0,,,-36.8535712,174.7456809,462019Saudi Arabia,58919300.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,47.0,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,6272156.0,,,-36.8535712,174.7456809,472019Saudi Arabia,110610954.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,48.0,"Paper and paperboard; articles of paper pulp, of paper or paperboard",609362066.0,,,-36.8535712,174.7456809,482019Saudi Arabia,1629459455.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",15096304.0,,,-36.8535712,174.7456809,492019Saudi Arabia,125597188.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2467759.0,,,-36.8535712,174.7456809,512019Saudi Arabia,12900544.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,52.0,Cotton,1107307.0,,,-36.8535712,174.7456809,522019Saudi Arabia,32733812.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,54.0,Man-made filaments; strip and the like of man-made textile materials,125837309.0,,,-36.8535712,174.7456809,542019Saudi Arabia,436480287.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,55.0,Man-made staple fibres,54603489.0,,,-36.8535712,174.7456809,552019Saudi Arabia,233766930.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,56.0,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",118710985.0,,,-36.8535712,174.7456809,562019Saudi Arabia,167469274.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,57.0,Carpets and other textile floor coverings,34555264.0,,,-36.8535712,174.7456809,572019Saudi Arabia,451737324.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,58.0,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1590466.0,,,-36.8535712,174.7456809,582019Saudi Arabia,48225301.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,59.0,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",683618.0,,,-36.8535712,174.7456809,592019Saudi Arabia,83595451.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,60.0,Fabrics; knitted or crocheted,70617.0,,,-36.8535712,174.7456809,602019Saudi Arabia,70475062.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,61.0,Apparel and clothing accessories; knitted or crocheted,1740452.0,,,-36.8535712,174.7456809,612019Saudi Arabia,1640326680.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,62.0,Apparel and clothing accessories; not knitted or crocheted,16426655.0,,,-36.8535712,174.7456809,622019Saudi Arabia,2219834234.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,63.0,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",22794486.0,,,-36.8535712,174.7456809,632019Saudi Arabia,450660370.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,64.0,Footwear; gaiters and the like; parts of such articles,1202167.0,,,-36.8535712,174.7456809,642019Saudi Arabia,916275553.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,65.0,Headgear and parts thereof,303686.0,,,-36.8535712,174.7456809,652019Saudi Arabia,96125614.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",167858.0,,,-36.8535712,174.7456809,662019Saudi Arabia,9535421.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,67.0,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",83276.0,,,-36.8535712,174.7456809,672019Saudi Arabia,49191932.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,68.0,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",203916952.0,,,-36.8535712,174.7456809,682019Saudi Arabia,488766772.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,69.0,Ceramic products,22807637.0,,,-36.8535712,174.7456809,692019Saudi Arabia,925738302.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,70.0,Glass and glassware,268309263.0,,,-36.8535712,174.7456809,702019Saudi Arabia,549200831.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,71.0,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",705653111.0,,,-36.8535712,174.7456809,712019Saudi Arabia,3558181429.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,72.0,Iron and steel,699042628.0,,,-36.8535712,174.7456809,722019Saudi Arabia,4165390164.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,73.0,Iron or steel articles,679585678.0,,,-36.8535712,174.7456809,732019Saudi Arabia,3795639802.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,74.0,Copper and articles thereof,498401698.0,,,-36.8535712,174.7456809,742019Saudi Arabia,1848393281.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,75.0,Nickel and articles thereof,48606399.0,,,-36.8535712,174.7456809,752019Saudi Arabia,92531873.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,76.0,Aluminium and articles thereof,2126405619.0,,,-36.8535712,174.7456809,762019Saudi Arabia,1374356909.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,78.0,Lead and articles thereof,61867579.0,,,-36.8535712,174.7456809,782019Saudi Arabia,7193221.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,79.0,Zinc and articles thereof,24878479.0,,,-36.8535712,174.7456809,792019Saudi Arabia,147523764.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,80.0,Tin; articles thereof,755567.0,,,-36.8535712,174.7456809,802019Saudi Arabia,11262889.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,81.0,"Metals; n.e.c., cermets and articles thereof",97331.0,,,-36.8535712,174.7456809,812019Saudi Arabia,38038876.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",22384305.0,,,-36.8535712,174.7456809,822019Saudi Arabia,519467189.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,83.0,Metal; miscellaneous products of base metal,84063119.0,,,-36.8535712,174.7456809,832019Saudi Arabia,566992968.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,84.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",301311194.0,,,-36.8535712,174.7456809,842019Saudi Arabia,16847687927.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,85.0,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",724517731.0,,,-36.8535712,174.7456809,852019Saudi Arabia,14363752295.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,86.0,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",415416.0,,,-36.8535712,174.7456809,862019Saudi Arabia,769962285.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13482612.0,,,-36.8535712,174.7456809,872019Saudi Arabia,14968892989.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,89.0,"Ships, boats and floating structures",94216240.0,,,-36.8535712,174.7456809,892019Saudi Arabia,5492359639.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,90.0,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",10382478.0,,,-36.8535712,174.7456809,902019Saudi Arabia,3765253562.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,94.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",36375910.0,,,-36.8535712,174.7456809,942019Saudi Arabia,2351929120.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,95.0,"Toys, games and sports requisites; parts and accessories thereof",159416.0,,,-36.8535712,174.7456809,952019Saudi Arabia,663105818.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,96.0,Miscellaneous manufactured articles,245038942.0,,,-36.8535712,174.7456809,962019Saudi Arabia,521296975.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,97.0,Works of art; collectors' pieces and antiques,29789956.0,,,-36.8535712,174.7456809,972019Saudi Arabia,19325287.0,-36.8535712,174.7456809
2019.0,2019.0,Export,Saudi Arabia,World,99.0,Commodities not specified according to kind,4961955.0,,,-36.8535712,174.7456809,992019Saudi Arabia,8641418578.0,-36.8535712,174.7456809
