yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2005.0,2005.0,Export,Cyprus,1.0,Live animals,World,World,2657397.0,34.9823018,33.1451285,,,12005Cyprus,World,World,1426081.0
2005.0,2005.0,Export,Cyprus,2.0,Meat and edible meat offal,World,World,7608596.0,34.9823018,33.1451285,,,22005Cyprus,World,World,28616547.0
2005.0,2005.0,Export,Cyprus,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,30518869.0,34.9823018,33.1451285,,,32005Cyprus,World,World,48434336.0
2005.0,2005.0,Export,Cyprus,4.0,Dairy produce; birds eggs; natural honey;,World,World,35896679.0,34.9823018,33.1451285,,,42005Cyprus,World,World,48938768.0
2005.0,2005.0,Export,Cyprus,5.0,"Products of animal origin, not elsewhere specified",World,World,917502.0,34.9823018,33.1451285,,,52005Cyprus,World,World,1447642.0
2005.0,2005.0,Export,Cyprus,6.0,Live trees and other plants;,World,World,33899.0,34.9823018,33.1451285,,,62005Cyprus,World,World,11259489.0
2005.0,2005.0,Export,Cyprus,7.0,Edible vegetables and certain roots and tubers,World,World,40053290.0,34.9823018,33.1451285,,,72005Cyprus,World,World,17115280.0
2005.0,2005.0,Export,Cyprus,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,46341671.0,34.9823018,33.1451285,,,82005Cyprus,World,World,27812206.0
2005.0,2005.0,Export,Cyprus,9.0,"Coffee, tea, matΦ and spices",World,World,574077.0,34.9823018,33.1451285,,,92005Cyprus,World,World,8261709.0
2005.0,2005.0,Export,Cyprus,10.0,Cereals,World,World,2239.0,34.9823018,33.1451285,,,102005Cyprus,World,World,91676083.0
2005.0,2005.0,Export,Cyprus,11.0,Products of the milling industry; malt; starches; inulin,World,World,2940284.0,34.9823018,33.1451285,,,112005Cyprus,World,World,4852845.0
2005.0,2005.0,Export,Cyprus,12.0,Oil seeds and oleaginous fruits,World,World,2315530.0,34.9823018,33.1451285,,,122005Cyprus,World,World,8779326.0
2005.0,2005.0,Export,Cyprus,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,45802.0,34.9823018,33.1451285,,,132005Cyprus,World,World,1298568.0
2005.0,2005.0,Export,Cyprus,14.0,Vegetable plaiting materials; vegetable products nes,World,World,68654.0,34.9823018,33.1451285,,,142005Cyprus,World,World,106763.0
2005.0,2005.0,Export,Cyprus,15.0,Animal or vegetable fats and oils,World,World,3321591.0,34.9823018,33.1451285,,,152005Cyprus,World,World,26053529.0
2005.0,2005.0,Export,Cyprus,16.0,"Preparations of meat, of fish or of crustaceans",World,World,639041.0,34.9823018,33.1451285,,,162005Cyprus,World,World,27929793.0
2005.0,2005.0,Export,Cyprus,17.0,Sugars and sugar confectionery,World,World,353745.0,34.9823018,33.1451285,,,172005Cyprus,World,World,18623321.0
2005.0,2005.0,Export,Cyprus,18.0,Cocoa and cocoa preparations,World,World,76276.0,34.9823018,33.1451285,,,182005Cyprus,World,World,23807289.0
2005.0,2005.0,Export,Cyprus,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",World,World,1879707.0,34.9823018,33.1451285,,,192005Cyprus,World,World,58377422.0
2005.0,2005.0,Export,Cyprus,20.0,"Preparations of vegetables, fruit or nuts",World,World,11370850.0,34.9823018,33.1451285,,,202005Cyprus,World,World,28338584.0
2005.0,2005.0,Export,Cyprus,21.0,Miscellaneous edible preparations,World,World,4602980.0,34.9823018,33.1451285,,,212005Cyprus,World,World,72294533.0
