yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,205214,21.0000287,57.0036901,37.977378106878206,73.97804075806764
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,7555930,21.0000287,57.0036901,43.897683433510366,-100.08947125585888
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,6951860,21.0000287,57.0036901,59.36075159783851,25.01346951967388
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1576074,21.0000287,57.0036901,40.12399607988535,20.742583178432696
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,6766854,21.0000287,57.0036901,47.92172048214207,7.866753258497997
2015,2015,Import,Oman,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,25111428,21.0000287,57.0036901,,
