yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2015.0,2015.0,Export,Algeria,1.0,Animals; live,World,World,86724.0,28.0000272,2.9999825,,,12015Algeria,World,World,105322113.0
2015.0,2015.0,Export,Algeria,2.0,Meat and edible meat offal,World,World,162109.0,28.0000272,2.9999825,,,22015Algeria,World,World,259836878.0
2015.0,2015.0,Export,Algeria,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,6450541.0,28.0000272,2.9999825,,,32015Algeria,World,World,84383845.0
2015.0,2015.0,Export,Algeria,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,2603984.0,28.0000272,2.9999825,,,42015Algeria,World,World,1172874889.0
2015.0,2015.0,Export,Algeria,5.0,Animal originated products; not elsewhere specified or included,World,World,226.0,28.0000272,2.9999825,,,52015Algeria,World,World,1736741.0
2015.0,2015.0,Export,Algeria,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,10300.0,28.0000272,2.9999825,,,62015Algeria,World,World,12199851.0
2015.0,2015.0,Export,Algeria,7.0,Vegetables and certain roots and tubers; edible,World,World,5669964.0,28.0000272,2.9999825,,,72015Algeria,World,World,387054072.0
2015.0,2015.0,Export,Algeria,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,34855025.0,28.0000272,2.9999825,,,82015Algeria,World,World,444206995.0
2015.0,2015.0,Export,Algeria,9.0,"Coffee, tea, mate and spices",World,World,38237.0,28.0000272,2.9999825,,,92015Algeria,World,World,378951923.0
2015.0,2015.0,Export,Algeria,10.0,Cereals,World,World,4281.0,28.0000272,2.9999825,,,102015Algeria,World,World,3516568124.0
2015.0,2015.0,Export,Algeria,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,1561717.0,28.0000272,2.9999825,,,112015Algeria,World,World,32180938.0
2015.0,2015.0,Export,Algeria,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,6737026.0,28.0000272,2.9999825,,,122015Algeria,World,World,124246612.0
2015.0,2015.0,Export,Algeria,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,15238.0,28.0000272,2.9999825,,,142015Algeria,World,World,3292242.0
2015.0,2015.0,Export,Algeria,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,World,World,1170637.0,28.0000272,2.9999825,,,152015Algeria,World,World,718291890.0
2015.0,2015.0,Export,Algeria,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",World,World,237094.0,28.0000272,2.9999825,,,162015Algeria,World,World,30618766.0
2015.0,2015.0,Export,Algeria,17.0,Sugars and sugar confectionery,World,World,150808195.0,28.0000272,2.9999825,,,172015Algeria,World,World,752801738.0
2015.0,2015.0,Export,Algeria,18.0,Cocoa and cocoa preparations,World,World,7529077.0,28.0000272,2.9999825,,,182015Algeria,World,World,106890628.0
2015.0,2015.0,Export,Algeria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,6114331.0,28.0000272,2.9999825,,,192015Algeria,World,World,243982954.0
2015.0,2015.0,Export,Algeria,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,2522915.0,28.0000272,2.9999825,,,202015Algeria,World,World,175875095.0
2015.0,2015.0,Export,Algeria,21.0,Miscellaneous edible preparations,World,World,489620.0,28.0000272,2.9999825,,,212015Algeria,World,World,347986070.0
2015.0,2015.0,Export,Algeria,22.0,"Beverages, spirits and vinegar",World,World,10201109.0,28.0000272,2.9999825,,,222015Algeria,World,World,63321332.0
