yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Australia and New Zealand,Oceania,7910
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Central Asia,Asia,10680
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Eastern Asia,Asia,4405
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Eastern Europe,Europe,2219817
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Northern Africa,Africa,300
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Northern America,Americas,51875
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Northern Europe,Europe,39695
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",South-eastern Asia,Asia,20598
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Southern Asia,Asia,1000
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Southern Europe,Europe,1650
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Sub-Saharan Africa,Africa,11325
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Western Asia,Asia,624
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",Western Europe,Europe,27887
2000,2000,Export,Azerbaijan,63,"Other made textile articles, sets, worn clothing etc",World,World,2457788
