yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2002,2002.0,Export,Saudi Arabia,World,81.0,Other base metals; cermets; articles thereof,158667.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2002,2002.0,Export,Saudi Arabia,China,81.0,Other base metals; cermets; articles thereof,37867.0,,25.6242618,42.3528328,35.000074,104.999927
2002,2002.0,Export,Saudi Arabia,Italy,81.0,Other base metals; cermets; articles thereof,80800.0,,25.6242618,42.3528328,42.6384261,12.674297
2002,2002.0,Export,Saudi Arabia,Netherlands,81.0,Other base metals; cermets; articles thereof,40000.0,,25.6242618,42.3528328,52.2434979,5.6343227
