yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2021,2021,Export,Azerbaijan,69,Ceramic products,Australia and New Zealand,Oceania,810
2021,2021,Export,Azerbaijan,69,Ceramic products,Central Asia,Asia,263
2021,2021,Export,Azerbaijan,69,Ceramic products,Eastern Asia,Asia,568
2021,2021,Export,Azerbaijan,69,Ceramic products,Eastern Europe,Europe,28575
2021,2021,Export,Azerbaijan,69,Ceramic products,Latin America and the Caribbean,Americas,1912
2021,2021,Export,Azerbaijan,69,Ceramic products,Northern America,Americas,5717
2021,2021,Export,Azerbaijan,69,Ceramic products,Northern Europe,Europe,18263
2021,2021,Export,Azerbaijan,69,Ceramic products,South-eastern Asia,Asia,170
2021,2021,Export,Azerbaijan,69,Ceramic products,Southern Asia,Asia,180
2021,2021,Export,Azerbaijan,69,Ceramic products,Southern Europe,Europe,1403
2021,2021,Export,Azerbaijan,69,Ceramic products,Sub-Saharan Africa,Africa,976
2021,2021,Export,Azerbaijan,69,Ceramic products,Western Asia,Asia,6425
2021,2021,Export,Azerbaijan,69,Ceramic products,Western Europe,Europe,2183
2021,2021,Export,Azerbaijan,69,Ceramic products,World,World,175573
