yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Eastern Asia,Asia,23201781
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Eastern Europe,Europe,29546505
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Latin America and the Caribbean,Americas,99651675
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Micronesia,Oceania,89861946
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Northern America,Americas,14112046
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Northern Europe,Europe,437367261
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",South-eastern Asia,Asia,40468656
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Southern Asia,Asia,2290890
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Southern Europe,Europe,63983332
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Sub-Saharan Africa,Africa,175955114
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Western Asia,Asia,2035817
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",Western Europe,Europe,21263707
2016,2016,Re-Export,Cyprus,89,"Ships, boats and floating structures",World,World,1077075694
