yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Cyprus,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,37527.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2011,2011.0,Re-Export,Cyprus,Germany,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12488.0,,34.9823018,33.1451285,51.1638175,10.4478313
2011,2011.0,Re-Export,Cyprus,Greece,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12217.0,,34.9823018,33.1451285,38.9953683,21.9877132
2011,2011.0,Re-Export,Cyprus,United Kingdom,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12822.0,,34.9823018,33.1451285,54.7023545,-3.2765753
