yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Australia and New Zealand,Oceania,180
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Eastern Asia,Asia,96878
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Eastern Europe,Europe,13904
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern Africa,Africa,55518
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern America,Americas,81207
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern Europe,Europe,507312
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",South-eastern Asia,Asia,367986
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Southern Europe,Europe,9628
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Western Asia,Asia,9180
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Western Europe,Europe,3437
2013,2013,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",World,World,62726129
