yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Import,Georgia,65,Headgear and parts thereof,Australia and New Zealand,Oceania,47
2013,2013,Import,Georgia,65,Headgear and parts thereof,Central Asia,Asia,1974
2013,2013,Import,Georgia,65,Headgear and parts thereof,Eastern Asia,Asia,814535
2013,2013,Import,Georgia,65,Headgear and parts thereof,Eastern Europe,Europe,101433
2013,2013,Import,Georgia,65,Headgear and parts thereof,Latin America and the Caribbean,Americas,6940
2013,2013,Import,Georgia,65,Headgear and parts thereof,Northern America,Americas,20828
2013,2013,Import,Georgia,65,Headgear and parts thereof,Northern Europe,Europe,178398
2013,2013,Import,Georgia,65,Headgear and parts thereof,South-eastern Asia,Asia,324
2013,2013,Import,Georgia,65,Headgear and parts thereof,Southern Asia,Asia,1881
2013,2013,Import,Georgia,65,Headgear and parts thereof,Southern Europe,Europe,254272
2013,2013,Import,Georgia,65,Headgear and parts thereof,Sub-Saharan Africa,Africa,182
2013,2013,Import,Georgia,65,Headgear and parts thereof,Western Asia,Asia,631133
2013,2013,Import,Georgia,65,Headgear and parts thereof,Western Europe,Europe,325654
2013,2013,Import,Georgia,65,Headgear and parts thereof,World,World,2464116
