yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Central Asia,Asia,207310
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,357930
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Europe,Europe,27832211
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Latin America and the Caribbean,Americas,142346
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Northern Africa,Africa,32
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Northern America,Americas,3252297
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Northern Europe,Europe,5709686
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",South-eastern Asia,Asia,78450
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Southern Asia,Asia,1438069
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Southern Europe,Europe,1917034
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Sub-Saharan Africa,Africa,1
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Western Asia,Asia,4787939
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",Western Europe,Europe,20014045
2013,2013,Import,Georgia,22,"Beverages, spirits and vinegar",World,World,83625255
