yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Australia and New Zealand,Oceania,863653
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Asia,Asia,439432964
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Europe,Europe,1847462
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Latin America and the Caribbean,Americas,17304660
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Africa,Africa,3756847
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern America,Americas,65573735
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Europe,Europe,28934368
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,South-eastern Asia,Asia,41405093
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Southern Asia,Asia,1572654
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Southern Europe,Europe,14664488
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Sub-Saharan Africa,Africa,458
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Asia,Asia,16093728
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Europe,Europe,372006778
2006,2006,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,World,World,1014033804
