yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,96314.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2005,2005.0,Export,Bahrain,Australia,35.0,Albuminoidal substances; modified starches; glues; enzymes,59495.0,,26.1551249,50.5344606,-24.7761086,134.755
2005,2005.0,Export,Bahrain,Pakistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,9277.0,,26.1551249,50.5344606,30.3308401,71.247499
2005,2005.0,Export,Bahrain,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,1915.0,,26.1551249,50.5344606,25.3336984,51.2295295
2005,2005.0,Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,22058.0,,26.1551249,50.5344606,25.6242618,42.3528328
2005,2005.0,Export,Bahrain,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,3569.0,,26.1551249,50.5344606,24.0002488,53.9994829
