yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Algeria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,1716.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2014,2014.0,Export,Algeria,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,641.0,,28.0000272,2.9999825,46.603354,1.8883335
2014,2014.0,Export,Algeria,South Sudan,35.0,Albuminoidal substances; modified starches; glues; enzymes,26.0,,28.0000272,2.9999825,7.8699431,29.6667897
2014,2014.0,Export,Algeria,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,1049.0,,28.0000272,2.9999825,39.7837304,-100.445882
