yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,4243,33.87,35.84,-16.85099460447687,133.4130365630627
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,1536886,33.87,35.84,37.977378106878206,73.97804075806764
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,585920,33.87,35.84,51.67568633314729,27.673469819741847
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,332017,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,878121,33.87,35.84,17.925141963241547,-78.01492950057497
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,1997384,33.87,35.84,43.897683433510366,-100.08947125585888
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1625612,33.87,35.84,59.36075159783851,25.01346951967388
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,3179174,33.87,35.84,10.528384761701911,103.08333472012376
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,158,33.87,35.84,25.499703063807168,75.5024015339642
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,3598467,33.87,35.84,40.12399607988535,20.742583178432696
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,23708,33.87,35.84,6.06272746187266,22.727528470146083
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,2823124,33.87,35.84,26.42921218083572,52.86847103284948
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,7482362,33.87,35.84,47.92172048214207,7.866753258497997
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,26411227,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,338505,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,15855,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,3950,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,1412481,33.87,35.84,,
2014,2014,Import,Lebanon,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,117519,33.87,35.84,,
