rtTitle,Subregion,rgDesc,TradeValue
Cyprus,Afghanistan,Export,12493
Cyprus,Afghanistan,Import,58851
Cyprus,Algeria,Export,2734445
Cyprus,Algeria,Import,1095044
Cyprus,Algeria,Re-Export,100736
Cyprus,Armenia,Export,765915
Cyprus,Armenia,Import,117435
Cyprus,Armenia,Re-Export,18483
Cyprus,Azerbaijan,Export,93582
Cyprus,Azerbaijan,Re-Export,7038
Cyprus,Bahrain,Export,1625324
Cyprus,Bahrain,Import,493963
Cyprus,Bahrain,Re-Export,151734
Cyprus,Cyprus,Import,478862
Cyprus,Cyprus,Re-Import,478862
Cyprus,Djibouti,Export,2426049
Cyprus,Djibouti,Import,181020
Cyprus,Djibouti,Re-Export,2396418
Cyprus,Georgia,Export,332343
Cyprus,Georgia,Import,8187637
Cyprus,Georgia,Re-Export,1983
Cyprus,Iraq,Export,1781601
Cyprus,Iraq,Re-Export,177124
Cyprus,Israel,Export,7693038
Cyprus,Israel,Import,168511409
Cyprus,Israel,Re-Export,4002411
Cyprus,Jordan,Export,24278511
Cyprus,Jordan,Import,2018780
Cyprus,Jordan,Re-Export,10294870
Cyprus,Kuwait,Export,2401944
Cyprus,Kuwait,Import,1055814
Cyprus,Kuwait,Re-Export,220537
Cyprus,Lebanon,Export,29941395
Cyprus,Lebanon,Import,16490016
Cyprus,Lebanon,Re-Export,21590144
Cyprus,Libya,Export,3759562
Cyprus,Libya,Import,867338
Cyprus,Libya,Re-Export,2519991
Cyprus,Malta,Export,2068369
Cyprus,Malta,Import,1011748
Cyprus,Malta,Re-Export,693163
Cyprus,Mauritania,Export,217253
Cyprus,Mauritania,Import,184176
Cyprus,Mauritania,Re-Export,144273
Cyprus,Morocco,Export,1730629
Cyprus,Morocco,Import,5914627
Cyprus,Morocco,Re-Export,773087
Cyprus,Oman,Export,3169569
Cyprus,Oman,Import,1247670
Cyprus,Oman,Re-Export,213830
Cyprus,Pakistan,Export,1857243
Cyprus,Pakistan,Import,6140886
Cyprus,Pakistan,Re-Export,721870
Cyprus,Qatar,Export,2090041
Cyprus,Qatar,Import,925619
Cyprus,Qatar,Re-Export,78467
Cyprus,Saudi Arabia,Export,5505422
Cyprus,Saudi Arabia,Import,19541447
Cyprus,Saudi Arabia,Re-Export,648986
Cyprus,State of Palestine,Export,32803
Cyprus,United Arab Emirates,Export,18730284
Cyprus,United Arab Emirates,Import,25799995
Cyprus,United Arab Emirates,Re-Export,11575757
Cyprus,Yemen,Export,517025
Cyprus,Yemen,Import,330589
Cyprus,Yemen,Re-Export,107087
