yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,76515,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,6180906,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,13031400,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,2578495,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,1254690,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,629185,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,3616972,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,1822831,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,45850,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,41957,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,1207933,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,371562,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,4559017,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,658334,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,2012340,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,State of Palestine, State of Palestine,61230,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,920653,38.9597594,34.9249653,,
2018,2018,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,123266,38.9597594,34.9249653,,
