rtTitle,Subregion,rgDesc,TradeValue
Lebanon,Afghanistan,Export,638606
Lebanon,Afghanistan,Import,459811
Lebanon,Algeria,Export,15824496
Lebanon,Algeria,Import,90655630
Lebanon,Algeria,Re-Export,34060
Lebanon,Armenia,Export,629346
Lebanon,Armenia,Import,1682681
Lebanon,Armenia,Re-Export,155
Lebanon,Azerbaijan,Export,4957327
Lebanon,Azerbaijan,Import,544757
Lebanon,Bahrain,Export,14734880
Lebanon,Bahrain,Import,5497208
Lebanon,Bahrain,Re-Export,1137055
Lebanon,Cyprus,Export,24698303
Lebanon,Cyprus,Import,105162145
Lebanon,Cyprus,Re-Export,2812515
Lebanon,Djibouti,Export,1085209
Lebanon,Djibouti,Re-Export,5000
Lebanon,Georgia,Export,306623
Lebanon,Georgia,Import,581392
Lebanon,Georgia,Re-Export,23674
Lebanon,Iraq,Export,133589313
Lebanon,Iraq,Import,6734266
Lebanon,Iraq,Re-Export,3532004
Lebanon,Jordan,Export,77309339
Lebanon,Jordan,Import,76611882
Lebanon,Jordan,Re-Export,5026139
Lebanon,Kuwait,Export,73532685
Lebanon,Kuwait,Import,189059252
Lebanon,Kuwait,Re-Export,2612378
Lebanon,Libya,Export,14517718
Lebanon,Libya,Import,32416959
Lebanon,Libya,Re-Export,574054
Lebanon,Malta,Export,566256
Lebanon,Malta,Import,48813662
Lebanon,Mauritania,Export,2258824
Lebanon,Mauritania,Import,35120
Lebanon,Morocco,Export,12231846
Lebanon,Morocco,Import,29068099
Lebanon,Morocco,Re-Export,134066
Lebanon,Oman,Export,24912325
Lebanon,Oman,Import,9787620
Lebanon,Oman,Re-Export,706031
Lebanon,Pakistan,Export,1665372
Lebanon,Pakistan,Import,8688458
Lebanon,Pakistan,Re-Export,5910
Lebanon,Qatar,Export,141751290
Lebanon,Qatar,Import,6097886
Lebanon,Qatar,Re-Export,8258547
Lebanon,Saudi Arabia,Export,212863988
Lebanon,Saudi Arabia,Import,181161628
Lebanon,Saudi Arabia,Re-Export,1349060
Lebanon,United Arab Emirates,Export,552124511
Lebanon,United Arab Emirates,Import,629118359
Lebanon,United Arab Emirates,Re-Export,92669549
Lebanon,Yemen,Export,8790025
Lebanon,Yemen,Import,225401
