yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2010,2010,Re-Export,Georgia,55,Man-made staple fibres,Western Asia,Asia,9575
2010,2010,Re-Export,Georgia,55,Man-made staple fibres,World,World,9575
