yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,892,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,6834645,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,293445,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,14163060,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,621162,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,224575,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,281586,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,269616,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,49730,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,6391715,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,4502896,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,584165,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,156058,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,781786,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,2605296,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,55333607,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,101232,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,1438691,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,3525318,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,13692,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Cyprus, Cyprus,1151773,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,3689,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,3012665,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,1806982,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,694254,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,142639,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,7822,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,760916,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,240168,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,28232,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,4596,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,64221,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,213453,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,26240,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,590933,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,284500,38.9597594,34.9249653,,
2007,2007,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,382866,38.9597594,34.9249653,,
