yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin,2094136.0,,31.1667049,36.941628,-36.8535712,174.7456809
2004,2004.0,Export,Jordan,Afghanistan,11.0,Products of the milling industry; malt; starches; inulin,2550.0,,31.1667049,36.941628,33.7680065,66.2385139
2004,2004.0,Export,Jordan,Canada,11.0,Products of the milling industry; malt; starches; inulin,4102.0,,31.1667049,36.941628,61.0666922,-107.991707
2004,2004.0,Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin,2063841.0,,31.1667049,36.941628,33.0955793,44.1749775
2004,2004.0,Export,Jordan,Israel,11.0,Products of the milling industry; malt; starches; inulin,3103.0,,31.1667049,36.941628,30.8124247,34.8594762
2004,2004.0,Export,Jordan,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin,1340.0,,31.1667049,36.941628,25.6242618,42.3528328
2004,2004.0,Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin,18000.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2004,2004.0,Export,Jordan,USA,11.0,Products of the milling industry; malt; starches; inulin,1200.0,,31.1667049,36.941628,39.7837304,-100.445882
