yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,526152,30.3308401,71.247499,37.977378106878206,73.97804075806764
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,2078553,30.3308401,71.247499,43.897683433510366,-100.08947125585888
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Asia,Asia,11914,30.3308401,71.247499,25.499703063807168,75.5024015339642
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,5648,30.3308401,71.247499,40.12399607988535,20.742583178432696
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,686,30.3308401,71.247499,26.42921218083572,52.86847103284948
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,96820,30.3308401,71.247499,47.92172048214207,7.866753258497997
2013,2013,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2719774,30.3308401,71.247499,,
