yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Central Asia,Asia,65564481
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Eastern Asia,Asia,10020
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Eastern Europe,Europe,31699130
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Northern America,Americas,35986
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Northern Europe,Europe,2352327
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Southern Asia,Asia,2542765
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Southern Europe,Europe,801
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Western Asia,Asia,683584
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,Western Europe,Europe,778562
2017,2017,Re-Export,Georgia,30,Pharmaceutical products,World,World,133948388
