yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
1998.0,1998.0,Export,Georgia,1.0,Live animals,World,World,6436.0,32.3293809,-83.1137366,,,11998Georgia,World,World,199551.0
1998.0,1998.0,Export,Georgia,2.0,Meat and edible meat offal,World,World,958014.0,32.3293809,-83.1137366,,,21998Georgia,World,World,9942438.0
1998.0,1998.0,Export,Georgia,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates nes",World,World,22197.0,32.3293809,-83.1137366,,,31998Georgia,World,World,2670435.0
1998.0,1998.0,Export,Georgia,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,276999.0,32.3293809,-83.1137366,,,41998Georgia,World,World,12375424.0
1998.0,1998.0,Export,Georgia,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,80918.0,32.3293809,-83.1137366,,,61998Georgia,World,World,131832.0
1998.0,1998.0,Export,Georgia,7.0,Edible vegetables and certain roots and tubers,World,World,100871.0,32.3293809,-83.1137366,,,71998Georgia,World,World,2598994.0
1998.0,1998.0,Export,Georgia,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,15836155.0,32.3293809,-83.1137366,,,81998Georgia,World,World,3327050.0
1998.0,1998.0,Export,Georgia,9.0,"Coffee, tea, mate and spices",World,World,10768390.0,32.3293809,-83.1137366,,,91998Georgia,World,World,5954080.0
1998.0,1998.0,Export,Georgia,10.0,Cereals,World,World,1608938.0,32.3293809,-83.1137366,,,101998Georgia,World,World,33867660.0
1998.0,1998.0,Export,Georgia,11.0,"Milling products, malt, starches, inulin, wheat gluten",World,World,571408.0,32.3293809,-83.1137366,,,111998Georgia,World,World,35155759.0
1998.0,1998.0,Export,Georgia,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",World,World,1844977.0,32.3293809,-83.1137366,,,121998Georgia,World,World,498277.0
1998.0,1998.0,Export,Georgia,13.0,"Lac, gums, resins, vegetable saps and extracts nes",World,World,129995.0,32.3293809,-83.1137366,,,131998Georgia,World,World,114545.0
1998.0,1998.0,Export,Georgia,14.0,"Vegetable plaiting materials, vegetable products nes",World,World,55979.0,32.3293809,-83.1137366,,,141998Georgia,World,World,25584.0
1998.0,1998.0,Export,Georgia,15.0,"Animal,vegetable fats and oils, cleavage products, etc",World,World,35515.0,32.3293809,-83.1137366,,,151998Georgia,World,World,12708007.0
1998.0,1998.0,Export,Georgia,16.0,"Meat, fish and seafood food preparations nes",World,World,133624.0,32.3293809,-83.1137366,,,161998Georgia,World,World,4145575.0
1998.0,1998.0,Export,Georgia,17.0,Sugars and sugar confectionery,World,World,2083472.0,32.3293809,-83.1137366,,,171998Georgia,World,World,19856310.0
1998.0,1998.0,Export,Georgia,19.0,"Cereal, flour, starch, milk preparations and products",World,World,47737.0,32.3293809,-83.1137366,,,191998Georgia,World,World,3165551.0
1998.0,1998.0,Export,Georgia,20.0,"Vegetable, fruit, nut, etc food preparations",World,World,2786033.0,32.3293809,-83.1137366,,,201998Georgia,World,World,1287729.0
1998.0,1998.0,Export,Georgia,21.0,Miscellaneous edible preparations,World,World,670777.0,32.3293809,-83.1137366,,,211998Georgia,World,World,3182368.0
1998.0,1998.0,Export,Georgia,22.0,"Beverages, spirits and vinegar",World,World,30635871.0,32.3293809,-83.1137366,,,221998Georgia,World,World,7122367.0
1998.0,1998.0,Export,Georgia,23.0,"Residues, wastes of food industry, animal fodder",World,World,72451.0,32.3293809,-83.1137366,,,231998Georgia,World,World,344549.0
1998.0,1998.0,Export,Georgia,24.0,Tobacco and manufactured tobacco substitutes,World,World,945583.0,32.3293809,-83.1137366,,,241998Georgia,World,World,7805714.0
1998.0,1998.0,Export,Georgia,25.0,"Salt, sulphur, earth, stone, plaster, lime and cement",World,World,2013165.0,32.3293809,-83.1137366,,,251998Georgia,World,World,6330778.0
1998.0,1998.0,Export,Georgia,26.0,"Ores, slag and ash",World,World,8238244.0,32.3293809,-83.1137366,,,261998Georgia,World,World,291173.0
1998.0,1998.0,Export,Georgia,27.0,"Mineral fuels, oils, distillation products, etc",World,World,21481779.0,32.3293809,-83.1137366,,,271998Georgia,World,World,216062907.0
1998.0,1998.0,Export,Georgia,28.0,"Inorganic chemicals, precious metal compound, isotopes",World,World,2671300.0,32.3293809,-83.1137366,,,281998Georgia,World,World,2931832.0
1998.0,1998.0,Export,Georgia,29.0,Organic chemicals,World,World,238641.0,32.3293809,-83.1137366,,,291998Georgia,World,World,1658800.0
1998.0,1998.0,Export,Georgia,30.0,Pharmaceutical products,World,World,6408265.0,32.3293809,-83.1137366,,,301998Georgia,World,World,38515760.0
1998.0,1998.0,Export,Georgia,31.0,Fertilizers,World,World,10733246.0,32.3293809,-83.1137366,,,311998Georgia,World,World,2361306.0
1998.0,1998.0,Export,Georgia,32.0,"Tanning, dyeing extracts, tannins, derivs,pigments etc",World,World,794272.0,32.3293809,-83.1137366,,,321998Georgia,World,World,2162620.0
1998.0,1998.0,Export,Georgia,33.0,"Essential oils, perfumes, cosmetics, toileteries",World,World,1431802.0,32.3293809,-83.1137366,,,331998Georgia,World,World,3539489.0
1998.0,1998.0,Export,Georgia,35.0,"Albuminoids, modified starches, glues, enzymes",World,World,3184.0,32.3293809,-83.1137366,,,351998Georgia,World,World,730227.0
1998.0,1998.0,Export,Georgia,36.0,"Explosives, pyrotechnics, matches, pyrophorics, etc",World,World,4129.0,32.3293809,-83.1137366,,,361998Georgia,World,World,408104.0
1998.0,1998.0,Export,Georgia,37.0,Photographic or cinematographic goods,World,World,159.0,32.3293809,-83.1137366,,,371998Georgia,World,World,159455.0
1998.0,1998.0,Export,Georgia,38.0,Miscellaneous chemical products,World,World,170080.0,32.3293809,-83.1137366,,,381998Georgia,World,World,3675579.0
1998.0,1998.0,Export,Georgia,39.0,Plastics and articles thereof,World,World,661730.0,32.3293809,-83.1137366,,,391998Georgia,World,World,9870016.0
1998.0,1998.0,Export,Georgia,40.0,Rubber and articles thereof,World,World,207333.0,32.3293809,-83.1137366,,,401998Georgia,World,World,3492294.0
1998.0,1998.0,Export,Georgia,41.0,Raw hides and skins (other than furskins) and leather,World,World,925744.0,32.3293809,-83.1137366,,,411998Georgia,World,World,972701.0
1998.0,1998.0,Export,Georgia,42.0,"Articles of leather, animal gut, harness, travel goods",World,World,9811.0,32.3293809,-83.1137366,,,421998Georgia,World,World,105776.0
1998.0,1998.0,Export,Georgia,44.0,"Wood and articles of wood, wood charcoal",World,World,5785270.0,32.3293809,-83.1137366,,,441998Georgia,World,World,3292977.0
1998.0,1998.0,Export,Georgia,48.0,"Paper & paperboard, articles of pulp, paper and board",World,World,653199.0,32.3293809,-83.1137366,,,481998Georgia,World,World,10056527.0
1998.0,1998.0,Export,Georgia,49.0,"Printed books, newspapers, pictures etc",World,World,114660.0,32.3293809,-83.1137366,,,491998Georgia,World,World,2526510.0
1998.0,1998.0,Export,Georgia,50.0,Silk,World,World,85370.0,32.3293809,-83.1137366,,,501998Georgia,World,World,97102.0
1998.0,1998.0,Export,Georgia,51.0,"Wool, animal hair, horsehair yarn and fabric thereof",World,World,2935.0,32.3293809,-83.1137366,,,511998Georgia,World,World,26238.0
1998.0,1998.0,Export,Georgia,52.0,Cotton,World,World,132258.0,32.3293809,-83.1137366,,,521998Georgia,World,World,334807.0
1998.0,1998.0,Export,Georgia,54.0,Manmade filaments,World,World,519394.0,32.3293809,-83.1137366,,,541998Georgia,World,World,313355.0
1998.0,1998.0,Export,Georgia,55.0,Manmade staple fibres,World,World,21316.0,32.3293809,-83.1137366,,,551998Georgia,World,World,1048934.0
1998.0,1998.0,Export,Georgia,56.0,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",World,World,39556.0,32.3293809,-83.1137366,,,561998Georgia,World,World,810865.0
1998.0,1998.0,Export,Georgia,57.0,Carpets and other textile floor coverings,World,World,11277.0,32.3293809,-83.1137366,,,571998Georgia,World,World,259840.0
1998.0,1998.0,Export,Georgia,58.0,"Special woven or tufted fabric, lace, tapestry etc",World,World,23686.0,32.3293809,-83.1137366,,,581998Georgia,World,World,49686.0
1998.0,1998.0,Export,Georgia,59.0,"Impregnated, coated or laminated textile fabric",World,World,4297.0,32.3293809,-83.1137366,,,591998Georgia,World,World,167594.0
1998.0,1998.0,Export,Georgia,61.0,"Articles of apparel, accessories, knit or crochet",World,World,573352.0,32.3293809,-83.1137366,,,611998Georgia,World,World,1564488.0
1998.0,1998.0,Export,Georgia,62.0,"Articles of apparel, accessories, not knit or crochet",World,World,1000768.0,32.3293809,-83.1137366,,,621998Georgia,World,World,4134154.0
1998.0,1998.0,Export,Georgia,63.0,"Other made textile articles, sets, worn clothing etc",World,World,262113.0,32.3293809,-83.1137366,,,631998Georgia,World,World,2804370.0
1998.0,1998.0,Export,Georgia,64.0,"Footwear, gaiters and the like, parts thereof",World,World,723824.0,32.3293809,-83.1137366,,,641998Georgia,World,World,4822223.0
1998.0,1998.0,Export,Georgia,65.0,Headgear and parts thereof,World,World,13481.0,32.3293809,-83.1137366,,,651998Georgia,World,World,4645.0
1998.0,1998.0,Export,Georgia,66.0,"Umbrellas, walking-sticks, seat-sticks, whips, etc",World,World,2788.0,32.3293809,-83.1137366,,,661998Georgia,World,World,187029.0
1998.0,1998.0,Export,Georgia,68.0,"Stone, plaster, cement, asbestos, mica, etc articles",World,World,141138.0,32.3293809,-83.1137366,,,681998Georgia,World,World,3984774.0
1998.0,1998.0,Export,Georgia,69.0,Ceramic products,World,World,189883.0,32.3293809,-83.1137366,,,691998Georgia,World,World,3831694.0
1998.0,1998.0,Export,Georgia,70.0,Glass and glassware,World,World,422296.0,32.3293809,-83.1137366,,,701998Georgia,World,World,6359101.0
1998.0,1998.0,Export,Georgia,71.0,"Pearls, precious stones, metals, coins, etc",World,World,857754.0,32.3293809,-83.1137366,,,711998Georgia,World,World,748140.0
1998.0,1998.0,Export,Georgia,72.0,Iron and steel,World,World,28295633.0,32.3293809,-83.1137366,,,721998Georgia,World,World,8479437.0
1998.0,1998.0,Export,Georgia,73.0,Articles of iron or steel,World,World,5859764.0,32.3293809,-83.1137366,,,731998Georgia,World,World,51333219.0
