,rtTitle,ptTitle,rgDesc,TradeValue
0,Pakistan,Afghanistan,Export,991503228.0
1,Pakistan,Afghanistan,Import,64943624.0
2,Pakistan,Afghanistan,Re-Export,125509.0
3,Pakistan,Afghanistan,Re-Import,102771.0
4,Pakistan,Algeria,Export,16287482.0
5,Pakistan,Algeria,Import,6810763.0
6,Pakistan,Armenia,Export,225274.0
7,Pakistan,Armenia,Import,2615095.0
8,Pakistan,Armenia,Re-Export,230.0
9,Pakistan,Azerbaijan,Export,3935461.0
10,Pakistan,Azerbaijan,Import,6520785.0
11,Pakistan,Bahrain,Export,46437488.0
12,Pakistan,Bahrain,Import,141874083.0
13,Pakistan,Bahrain,Re-Export,12663.0
14,Pakistan,Bahrain,Re-Import,58457.0
15,Pakistan,Comoros,Export,9332166.0
16,Pakistan,Comoros,Import,254552.0
17,Pakistan,Cyprus,Export,8277248.0
18,Pakistan,Cyprus,Import,3843606.0
19,Pakistan,Djibouti,Export,5095551.0
20,Pakistan,Djibouti,Import,2517315.0
21,Pakistan,Fmr Sudan,Export,21450018.0
22,Pakistan,Fmr Sudan,Import,11346597.0
23,Pakistan,Georgia,Export,908361.0
24,Pakistan,Georgia,Import,172656.0
25,Pakistan,Iraq,Export,38455869.0
26,Pakistan,Iraq,Import,1730095.0
27,Pakistan,Jordan,Export,23471977.0
28,Pakistan,Jordan,Import,7475282.0
29,Pakistan,Jordan,Re-Export,157985.0
30,Pakistan,Jordan,Re-Import,13798.0
31,Pakistan,Kuwait,Export,76036667.0
32,Pakistan,Kuwait,Import,1881204662.0
33,Pakistan,Kuwait,Re-Export,2165279.0
34,Pakistan,Lebanon,Export,12361705.0
35,Pakistan,Lebanon,Import,20303342.0
36,Pakistan,Libya,Export,4383271.0
37,Pakistan,Libya,Import,1990247.0
38,Pakistan,Libya,Re-Export,330834.0
39,Pakistan,Malta,Export,2873746.0
40,Pakistan,Malta,Import,4333590.0
41,Pakistan,Mauritania,Export,3031264.0
42,Pakistan,Mauritania,Import,93151.0
43,Pakistan,Morocco,Export,11027169.0
44,Pakistan,Morocco,Import,109364983.0
45,Pakistan,Oman,Export,55118733.0
46,Pakistan,Oman,Import,82609019.0
47,Pakistan,Oman,Re-Export,47220.0
48,Pakistan,Oman,Re-Import,44955.0
49,Pakistan,Pakistan,Import,17872.0
50,Pakistan,Pakistan,Re-Import,17872.0
51,Pakistan,Qatar,Export,47499531.0
52,Pakistan,Qatar,Import,642766811.0
53,Pakistan,Qatar,Re-Export,418702.0
54,Pakistan,Qatar,Re-Import,15171.0
55,Pakistan,Saudi Arabia,Export,309034623.0
56,Pakistan,Saudi Arabia,Import,3033230206.0
57,Pakistan,Saudi Arabia,Re-Export,1939893.0
58,Pakistan,Saudi Arabia,Re-Import,34534.0
59,Pakistan,Syria,Export,8811850.0
60,Pakistan,Syria,Import,2386966.0
61,Pakistan,Syria,Re-Export,11054.0
62,Pakistan,Syria,Re-Import,25247.0
63,Pakistan,Turkey,Export,339172611.0
64,Pakistan,Turkey,Import,139472640.0
65,Pakistan,Turkey,Re-Export,116022.0
66,Pakistan,Turkey,Re-Import,113462.0
67,Pakistan,United Arab Emirates,Export,1241818013.0
68,Pakistan,United Arab Emirates,Import,3408355085.0
69,Pakistan,United Arab Emirates,Re-Export,21521281.0
70,Pakistan,United Arab Emirates,Re-Import,156615.0
71,Pakistan,World,Export,16932873209.0
72,Pakistan,World,Import,29825753511.0
73,Pakistan,World,Re-Export,118382178.0
74,Pakistan,World,Re-Import,8431186.0
75,Pakistan,Yemen,Export,53047080.0
76,Pakistan,Yemen,Import,2855476.0
77,Pakistan,Yemen,Re-Export,45559.0
