yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Re-Import,Georgia,70,Glass and glassware,Eastern Asia,Asia,744
2013,2013,Re-Import,Georgia,70,Glass and glassware,Eastern Europe,Europe,141
2013,2013,Re-Import,Georgia,70,Glass and glassware,World,World,885
