yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Comoros,World,64.0,Footwear; gaiters and the like; parts of such articles,20236.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2014,2014.0,Export,Comoros,China,64.0,Footwear; gaiters and the like; parts of such articles,66.0,,-12.2045176,44.2832964,35.000074,104.999927
2014,2014.0,Export,Comoros,Benin,64.0,Footwear; gaiters and the like; parts of such articles,107.0,,-12.2045176,44.2832964,9.5293472,2.2584408
2014,2014.0,Export,Comoros,France,64.0,Footwear; gaiters and the like; parts of such articles,132.0,,-12.2045176,44.2832964,46.603354,1.8883335
2014,2014.0,Export,Comoros,Madagascar,64.0,Footwear; gaiters and the like; parts of such articles,19929.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
