yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2012,2012,Export,Georgia,30,Pharmaceutical products,Central Asia,Asia,21251348
2012,2012,Export,Georgia,30,Pharmaceutical products,Eastern Asia,Asia,123609
2012,2012,Export,Georgia,30,Pharmaceutical products,Eastern Europe,Europe,2068964
2012,2012,Export,Georgia,30,Pharmaceutical products,Northern Africa,Africa,17
2012,2012,Export,Georgia,30,Pharmaceutical products,Northern America,Americas,12570
2012,2012,Export,Georgia,30,Pharmaceutical products,Northern Europe,Europe,712224
2012,2012,Export,Georgia,30,Pharmaceutical products,South-eastern Asia,Asia,1372
2012,2012,Export,Georgia,30,Pharmaceutical products,Southern Asia,Asia,541382
2012,2012,Export,Georgia,30,Pharmaceutical products,Southern Europe,Europe,63869
2012,2012,Export,Georgia,30,Pharmaceutical products,Sub-Saharan Africa,Africa,20380
2012,2012,Export,Georgia,30,Pharmaceutical products,Western Asia,Asia,375666
2012,2012,Export,Georgia,30,Pharmaceutical products,Western Europe,Europe,1441146
2012,2012,Export,Georgia,30,Pharmaceutical products,World,World,55248528
