yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Oman,World,36.0,Explosives; pyrotechnic products; matches,43173.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2007,2007.0,Export,Oman,Iran,36.0,Explosives; pyrotechnic products; matches,14564.0,,21.0000287,57.0036901,32.6475314,54.5643516
2007,2007.0,Export,Oman,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,28609.0,,21.0000287,57.0036901,24.0002488,53.9994829
