yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,188800,25.62,42.35,-16.85099460447687,133.4130365630627
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,2060802,25.62,42.35,37.977378106878206,73.97804075806764
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,186133,25.62,42.35,51.67568633314729,27.673469819741847
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,358934,25.62,42.35,,
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,568801,25.62,42.35,17.925141963241547,-78.01492950057497
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,7993077,25.62,42.35,43.897683433510366,-100.08947125585888
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,6523208,25.62,42.35,59.36075159783851,25.01346951967388
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,3985072,25.62,42.35,10.528384761701911,103.08333472012376
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,6269875,25.62,42.35,40.12399607988535,20.742583178432696
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,32800,25.62,42.35,6.06272746187266,22.727528470146083
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,539201,25.62,42.35,26.42921218083572,52.86847103284948
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,12834948,25.62,42.35,47.92172048214207,7.866753258497997
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,43390988,25.62,42.35,,
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,340534,25.62,42.35,,
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,59200,25.62,42.35,,
2003,2003,Import,Saudi Arabia,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,330134,25.62,42.35,,
