yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,25421,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2018,2018,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,896,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2018,2018,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,67368,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2018,2018,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,33115,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2018,2018,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,126803,35.8885993,14.4476911,,
