yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Export,State of Palestine,World,62.0,"Articles of apparel and clothing accessories, not knitted or crocheted",1018743.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2014,2014.0,Re-Export,State of Palestine,Israel,62.0,"Articles of apparel and clothing accessories, not knitted or crocheted",1003913.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2014,2014.0,Re-Export,State of Palestine,Jordan,62.0,"Articles of apparel and clothing accessories, not knitted or crocheted",6330.0,,31.46242095,34.262716572130714,31.1667049,36.941628
2014,2014.0,Re-Export,State of Palestine,Tunisia,62.0,"Articles of apparel and clothing accessories, not knitted or crocheted",8500.0,,31.46242095,34.262716572130714,33.8439408,9.400138
