yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,334849.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2007,2007.0,Re-Export,Saudi Arabia,China,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,90716.0,,25.6242618,42.3528328,35.000074,104.999927
2007,2007.0,Re-Export,Saudi Arabia,Germany,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,28549.0,,25.6242618,42.3528328,51.1638175,10.4478313
2007,2007.0,Re-Export,Saudi Arabia,Mauritania,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,36020.0,,25.6242618,42.3528328,20.2540382,-9.2399263
2007,2007.0,Re-Export,Saudi Arabia,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,179564.0,,25.6242618,42.3528328,24.0002488,53.9994829
