yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Libya,World,36.0,Explosives; pyrotechnic products; matches,1106034.0,,26.8234472,18.1236723,-36.8535712,174.7456809
2017,2017.0,Import,Libya,Canada,36.0,Explosives; pyrotechnic products; matches,4182.0,,26.8234472,18.1236723,61.0666922,-107.991707
2017,2017.0,Import,Libya,China,36.0,Explosives; pyrotechnic products; matches,36125.0,,26.8234472,18.1236723,35.000074,104.999927
2017,2017.0,Import,Libya,Germany,36.0,Explosives; pyrotechnic products; matches,5533.0,,26.8234472,18.1236723,51.1638175,10.4478313
2017,2017.0,Import,Libya,Malta,36.0,Explosives; pyrotechnic products; matches,269000.0,,26.8234472,18.1236723,35.8885993,14.4476911
2017,2017.0,Import,Libya,Tunisia,36.0,Explosives; pyrotechnic products; matches,665441.0,,26.8234472,18.1236723,33.8439408,9.400138
2017,2017.0,Import,Libya,Turkey,36.0,Explosives; pyrotechnic products; matches,627.0,,26.8234472,18.1236723,38.9597594,34.9249653
2017,2017.0,Import,Libya,Egypt,36.0,Explosives; pyrotechnic products; matches,30186.0,,26.8234472,18.1236723,26.2540493,29.2675469
2017,2017.0,Import,Libya,USA,36.0,Explosives; pyrotechnic products; matches,94937.0,,26.8234472,18.1236723,39.7837304,-100.445882
