rtTitle,Subregion,rgDesc,TradeValue
Yemen,Afghanistan,Import,104702
Yemen,Algeria,Export,152672
Yemen,Algeria,Import,117456
Yemen,Armenia,Export,9185403
Yemen,Armenia,Import,164564967
Yemen,Armenia,Re-Export,9185403
Yemen,Azerbaijan,Export,22286
Yemen,Azerbaijan,Import,21712
Yemen,Bahrain,Export,608936
Yemen,Bahrain,Import,13480958
Yemen,Bahrain,Re-Export,2679
Yemen,Bahrain,Re-Import,2157
Yemen,Comoros,Export,1003
Yemen,Comoros,Import,15793
Yemen,Cyprus,Import,975039
Yemen,Djibouti,Export,8379302
Yemen,Djibouti,Import,775472
Yemen,Djibouti,Re-Export,19952
Yemen,Djibouti,Re-Import,38365
Yemen,Georgia,Import,6819
Yemen,Iraq,Export,5738844
Yemen,Iraq,Import,1075939
Yemen,Iraq,Re-Export,707
Yemen,Jordan,Export,23349763
Yemen,Jordan,Import,41033261
Yemen,Jordan,Re-Export,70419
Yemen,Kuwait,Export,2161014
Yemen,Kuwait,Import,337571061
Yemen,Kuwait,Re-Export,604524
Yemen,Kuwait,Re-Import,100
Yemen,Lebanon,Export,1842371
Yemen,Lebanon,Import,12219801
Yemen,Lebanon,Re-Export,90869
Yemen,Libya,Export,3398165
Yemen,Malta,Export,19438251
Yemen,Malta,Import,2771887
Yemen,Mauritania,Export,189958
Yemen,Morocco,Export,243441
Yemen,Morocco,Import,8794009
Yemen,Morocco,Re-Export,27266
Yemen,Oman,Export,11905130
Yemen,Oman,Import,63489815
Yemen,Oman,Re-Export,150133
Yemen,Oman,Re-Import,1392
Yemen,Pakistan,Export,1316843
Yemen,Pakistan,Import,92229095
Yemen,Pakistan,Re-Export,125926
Yemen,Qatar,Export,3661553
Yemen,Qatar,Import,16130937
Yemen,Qatar,Re-Export,11704
Yemen,Saudi Arabia,Export,247874575
Yemen,Saudi Arabia,Import,608763969
Yemen,Saudi Arabia,Re-Export,1650620
Yemen,Saudi Arabia,Re-Import,6892827
Yemen,State of Palestine,Import,611765
Yemen,United Arab Emirates,Export,54675635
Yemen,United Arab Emirates,Import,1088859563
Yemen,United Arab Emirates,Re-Export,3370061
Yemen,United Arab Emirates,Re-Import,37449879
Yemen,World,Export,7021932002
Yemen,World,Import,11010548564
Yemen,World,Re-Export,188501365
Yemen,World,Re-Import,45034024
