yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Export,Armenia,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,78520.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2021,2021.0,Export,Armenia,Bulgaria,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1088.0,,40.7696272,44.6736646,42.6073975,25.4856617
2021,2021.0,Export,Armenia,China,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3650.0,,40.7696272,44.6736646,35.000074,104.999927
2021,2021.0,Export,Armenia,Georgia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,29674.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2021,2021.0,Export,Armenia,Greece,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,3841.0,,40.7696272,44.6736646,38.9953683,21.9877132
2021,2021.0,Export,Armenia,Indonesia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,23400.0,,40.7696272,44.6736646,-2.4833826,117.8902853
2021,2021.0,Export,Armenia,India,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,88.0,,40.7696272,44.6736646,22.3511148,78.6677428
2021,2021.0,Export,Armenia,USA,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,16778.0,,40.7696272,44.6736646,39.7837304,-100.445882
