yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Europe,Europe,906,29.2733964,47.4979476,59.36075159783851,25.01346951967388
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Asia,Asia,18463,29.2733964,47.4979476,25.499703063807168,75.5024015339642
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Sub-Saharan Africa,Africa,301,29.2733964,47.4979476,6.06272746187266,22.727528470146083
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,232589,29.2733964,47.4979476,,
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery, Bahrain, Bahrain,14687,29.2733964,47.4979476,,
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery, Qatar, Qatar,11099,29.2733964,47.4979476,,
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery, Saudi Arabia, Saudi Arabia,119956,29.2733964,47.4979476,,
2011,2011,Export,Kuwait,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery, United Arab Emirates, United Arab Emirates,67177,29.2733964,47.4979476,,
