yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Import,Kuwait,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3390707876.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2020,2020.0,Import,Kuwait,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",71387.0,,29.2733964,47.4979476,42.6073975,25.4856617
2020,2020.0,Import,Kuwait,Myanmar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2363.0,,29.2733964,47.4979476,17.1750495,95.9999652
2020,2020.0,Import,Kuwait,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7660.0,,29.2733964,47.4979476,53.4250605,27.6971358
2020,2020.0,Import,Kuwait,Cambodia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45855.0,,29.2733964,47.4979476,12.5433216,104.8144914
2020,2020.0,Import,Kuwait,Cameroon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1103.0,,29.2733964,47.4979476,4.6125522,13.1535811
2020,2020.0,Import,Kuwait,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",47742889.0,,29.2733964,47.4979476,61.0666922,-107.991707
2020,2020.0,Import,Kuwait,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42729.0,,29.2733964,47.4979476,7.5554942,80.7137847
2020,2020.0,Import,Kuwait,Chile,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",198.0,,29.2733964,47.4979476,-31.7613365,-71.3187697
2020,2020.0,Import,Kuwait,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",217846198.0,,29.2733964,47.4979476,35.000074,104.999927
2020,2020.0,Import,Kuwait,Colombia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2293.0,,29.2733964,47.4979476,4.099917,-72.9088133
2020,2020.0,Import,Kuwait,Costa Rica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52609.0,,29.2733964,47.4979476,10.2735633,-84.0739102
2020,2020.0,Import,Kuwait,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",102353.0,,29.2733964,47.4979476,45.5643442,17.0118954
2020,2020.0,Import,Kuwait,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1636.0,,29.2733964,47.4979476,34.9823018,33.1451285
2020,2020.0,Import,Kuwait,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19970559.0,,29.2733964,47.4979476,49.7439047,15.3381061
2020,2020.0,Import,Kuwait,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",544294.0,,29.2733964,47.4979476,55.670249,10.3333283
2020,2020.0,Import,Kuwait,Dominica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",461.0,,29.2733964,47.4979476,19.0974031,-70.3028026
2020,2020.0,Import,Kuwait,Dominican Rep.,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23972.0,,29.2733964,47.4979476,,
2020,2020.0,Import,Kuwait,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2188.0,,29.2733964,47.4979476,-1.3397668,-79.3666965
2020,2020.0,Import,Kuwait,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",612.0,,29.2733964,47.4979476,13.8000382,-88.9140683
2020,2020.0,Import,Kuwait,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1357.0,,29.2733964,47.4979476,10.2116702,38.6521203
2020,2020.0,Import,Kuwait,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",189098.0,,29.2733964,47.4979476,58.7523778,25.3319078
2020,2020.0,Import,Kuwait,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6775160.0,,29.2733964,47.4979476,63.2467777,25.9209164
2020,2020.0,Import,Kuwait,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11363913.0,,29.2733964,47.4979476,46.603354,1.8883335
2020,2020.0,Import,Kuwait,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",254159488.0,,29.2733964,47.4979476,51.1638175,10.4478313
2020,2020.0,Import,Kuwait,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3075.0,,29.2733964,47.4979476,38.9953683,21.9877132
2020,2020.0,Import,Kuwait,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12404.0,,29.2733964,47.4979476,15.2572432,-86.0755145
2020,2020.0,Import,Kuwait,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",83352.0,,29.2733964,47.4979476,22.350627,114.1849161
2020,2020.0,Import,Kuwait,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15276404.0,,29.2733964,47.4979476,47.1817585,19.5060937
2020,2020.0,Import,Kuwait,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49647142.0,,29.2733964,47.4979476,-2.4833826,117.8902853
2020,2020.0,Import,Kuwait,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",99912.0,,29.2733964,47.4979476,32.6475314,54.5643516
2020,2020.0,Import,Kuwait,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",181748.0,,29.2733964,47.4979476,52.865196,-7.9794599
2020,2020.0,Import,Kuwait,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54279330.0,,29.2733964,47.4979476,42.6384261,12.674297
2020,2020.0,Import,Kuwait,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1202395010.0,,29.2733964,47.4979476,36.5748441,139.2394179
2020,2020.0,Import,Kuwait,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9291.0,,29.2733964,47.4979476,48.1012954,66.7780818
2020,2020.0,Import,Kuwait,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",145498.0,,29.2733964,47.4979476,31.1667049,36.941628
2020,2020.0,Import,Kuwait,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6339.0,,29.2733964,47.4979476,1.4419683,38.4313975
2020,2020.0,Import,Kuwait,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",100582481.0,,29.2733964,47.4979476,,
2020,2020.0,Import,Kuwait,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7485.0,,29.2733964,47.4979476,33.8750629,35.843409
2020,2020.0,Import,Kuwait,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1872.0,,29.2733964,47.4979476,56.8406494,24.7537645
2020,2020.0,Import,Kuwait,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13983.0,,29.2733964,47.4979476,55.3500003,23.7499997
2020,2020.0,Import,Kuwait,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",124720.0,,29.2733964,47.4979476,49.8158683,6.1296751
2020,2020.0,Import,Kuwait,"China, Macao SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1203.0,,29.2733964,47.4979476,,
2020,2020.0,Import,Kuwait,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1450715.0,,29.2733964,47.4979476,4.5693754,102.2656823
2020,2020.0,Import,Kuwait,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",231093.0,,29.2733964,47.4979476,35.8885993,14.4476911
2020,2020.0,Import,Kuwait,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",88882450.0,,29.2733964,47.4979476,23.6585116,-102.0077097
2020,2020.0,Import,Kuwait,Rep. of Moldova,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7960.0,,29.2733964,47.4979476,,
2020,2020.0,Import,Kuwait,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4357399.0,,29.2733964,47.4979476,31.1728205,-7.3362482
2020,2020.0,Import,Kuwait,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",381676.0,,29.2733964,47.4979476,21.0000287,57.0036901
2020,2020.0,Import,Kuwait,Nauru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7123.0,,29.2733964,47.4979476,-0.5252306,166.9324426
2020,2020.0,Import,Kuwait,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4332277.0,,29.2733964,47.4979476,52.2434979,5.6343227
2020,2020.0,Import,Kuwait,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6935.0,,29.2733964,47.4979476,12.51756625,-69.98186415210564
2020,2020.0,Import,Kuwait,New Caledonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1465.0,,29.2733964,47.4979476,-21.3019905,165.4880773
2020,2020.0,Import,Kuwait,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29304.0,,29.2733964,47.4979476,-41.5000831,172.8344077
2020,2020.0,Import,Kuwait,Nicaragua,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1781.0,,29.2733964,47.4979476,12.6090157,-85.2936911
2020,2020.0,Import,Kuwait,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96649.0,,29.2733964,47.4979476,,
2020,2020.0,Import,Kuwait,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",162027.0,,29.2733964,47.4979476,60.5000209,9.0999715
2020,2020.0,Import,Kuwait,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",242870.0,,29.2733964,47.4979476,30.3308401,71.247499
2020,2020.0,Import,Kuwait,Panama,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1230.0,,29.2733964,47.4979476,8.559559,-81.1308434
2020,2020.0,Import,Kuwait,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",969.0,,29.2733964,47.4979476,-6.8699697,-75.0458515
2020,2020.0,Import,Kuwait,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",951665.0,,29.2733964,47.4979476,12.7503486,122.7312101
2020,2020.0,Import,Kuwait,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3229714.0,,29.2733964,47.4979476,52.215933,19.134422
2020,2020.0,Import,Kuwait,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1481951.0,,29.2733964,47.4979476,39.6621648,-8.1353519
2020,2020.0,Import,Kuwait,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",397030.0,,29.2733964,47.4979476,25.3336984,51.2295295
2020,2020.0,Import,Kuwait,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1173291.0,,29.2733964,47.4979476,45.9852129,24.6859225
2020,2020.0,Import,Kuwait,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",209210.0,,29.2733964,47.4979476,64.6863136,97.7453061
2020,2020.0,Import,Kuwait,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2452375.0,,29.2733964,47.4979476,25.6242618,42.3528328
2020,2020.0,Import,Kuwait,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",740.0,,29.2733964,47.4979476,14.4750607,-14.4529612
2020,2020.0,Import,Kuwait,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2857.0,,29.2733964,47.4979476,-4.6574977,55.4540146
2020,2020.0,Import,Kuwait,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1318.0,,29.2733964,47.4979476,8.6400349,-11.8400269
2020,2020.0,Import,Kuwait,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42262466.0,,29.2733964,47.4979476,22.3511148,78.6677428
2020,2020.0,Import,Kuwait,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",91262.0,,29.2733964,47.4979476,1.357107,103.8194992
2020,2020.0,Import,Kuwait,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70316428.0,,29.2733964,47.4979476,48.7411522,19.4528646
2020,2020.0,Import,Kuwait,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1044659.0,,29.2733964,47.4979476,15.9266657,107.9650855
2020,2020.0,Import,Kuwait,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",270742.0,,29.2733964,47.4979476,45.8133113,14.4808369
2020,2020.0,Import,Kuwait,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14011518.0,,29.2733964,47.4979476,-28.8166236,24.991639
2020,2020.0,Import,Kuwait,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9687108.0,,29.2733964,47.4979476,39.3260685,-4.8379791
2020,2020.0,Import,Kuwait,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",173.0,,29.2733964,47.4979476,14.5844444,29.4917691
2020,2020.0,Import,Kuwait,Suriname,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",912.0,,29.2733964,47.4979476,4.1413025,-56.0771187
2020,2020.0,Import,Kuwait,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18389511.0,,29.2733964,47.4979476,59.6749712,14.5208584
2020,2020.0,Import,Kuwait,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",194738.0,,29.2733964,47.4979476,46.7985624,8.2319736
2020,2020.0,Import,Kuwait,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5324.0,,29.2733964,47.4979476,34.6401861,39.0494106
2020,2020.0,Import,Kuwait,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125545433.0,,29.2733964,47.4979476,14.8971921,100.83273
2020,2020.0,Import,Kuwait,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1355.0,,29.2733964,47.4979476,-9.1676396,-171.819687
2020,2020.0,Import,Kuwait,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16827971.0,,29.2733964,47.4979476,24.0002488,53.9994829
2020,2020.0,Import,Kuwait,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110699.0,,29.2733964,47.4979476,33.8439408,9.400138
2020,2020.0,Import,Kuwait,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28513702.0,,29.2733964,47.4979476,38.9597594,34.9249653
2020,2020.0,Import,Kuwait,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",171343.0,,29.2733964,47.4979476,49.4871968,31.2718321
2020,2020.0,Import,Kuwait,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23773.0,,29.2733964,47.4979476,41.6171214,21.7168387
2020,2020.0,Import,Kuwait,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",326838.0,,29.2733964,47.4979476,26.2540493,29.2675469
2020,2020.0,Import,Kuwait,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",230368048.0,,29.2733964,47.4979476,54.7023545,-3.2765753
2020,2020.0,Import,Kuwait,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",566110733.0,,29.2733964,47.4979476,39.7837304,-100.445882
2020,2020.0,Import,Kuwait,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4077.0,,29.2733964,47.4979476,-32.8755548,-56.0201525
2020,2020.0,Import,Kuwait,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44967458.0,,29.2733964,47.4979476,,
