,rtTitle,ptTitle,rgDesc,TradeValue
0,Kuwait,Afghanistan,Export,5709584.0
1,Kuwait,Afghanistan,Import,142920.0
2,Kuwait,Afghanistan,Re-Export,4404800.0
3,Kuwait,Algeria,Export,3304202.0
4,Kuwait,Algeria,Import,2964792.0
5,Kuwait,Algeria,Re-Export,54721.0
6,Kuwait,Armenia,Export,136947.0
7,Kuwait,Armenia,Import,6158.0
8,Kuwait,Armenia,Re-Export,121030.0
9,Kuwait,Azerbaijan,Export,2243667.0
10,Kuwait,Azerbaijan,Import,3281.0
11,Kuwait,Azerbaijan,Re-Export,2243667.0
12,Kuwait,Bahrain,Export,88834260.0
13,Kuwait,Bahrain,Import,88423912.0
14,Kuwait,Bahrain,Re-Export,38255394.0
15,Kuwait,Comoros,Export,109375.0
16,Kuwait,Comoros,Import,39733.0
17,Kuwait,Comoros,Re-Export,71295.0
18,Kuwait,Cyprus,Export,3807430.0
19,Kuwait,Cyprus,Import,10979686.0
20,Kuwait,Cyprus,Re-Export,60777.0
21,Kuwait,Djibouti,Export,2618691.0
22,Kuwait,Djibouti,Import,1025868.0
23,Kuwait,Djibouti,Re-Export,182313.0
24,Kuwait,Fmr Sudan,Export,13767154.0
25,Kuwait,Fmr Sudan,Import,1982542.0
26,Kuwait,Fmr Sudan,Re-Export,3487122.0
27,Kuwait,Georgia,Export,74164.0
28,Kuwait,Georgia,Import,186240.0
29,Kuwait,Georgia,Re-Export,74164.0
30,Kuwait,Iraq,Export,94836464.0
31,Kuwait,Iraq,Import,1882.0
32,Kuwait,Iraq,Re-Export,94254269.0
33,Kuwait,Jordan,Export,155529198.0
34,Kuwait,Jordan,Import,59760651.0
35,Kuwait,Jordan,Re-Export,93169571.0
36,Kuwait,Lebanon,Export,34251350.0
37,Kuwait,Lebanon,Import,98775866.0
38,Kuwait,Lebanon,Re-Export,8133518.0
39,Kuwait,Libya,Export,6886136.0
40,Kuwait,Libya,Import,40745.0
41,Kuwait,Libya,Re-Export,5935421.0
42,Kuwait,Malta,Export,327142.0
43,Kuwait,Malta,Import,4404703.0
44,Kuwait,Malta,Re-Export,310734.0
45,Kuwait,Mauritania,Export,470591.0
46,Kuwait,Mauritania,Import,59344.0
47,Kuwait,Mauritania,Re-Export,470591.0
48,Kuwait,Morocco,Export,5612380.0
49,Kuwait,Morocco,Import,21730871.0
50,Kuwait,Morocco,Re-Export,445238.0
51,Kuwait,Oman,Export,44874391.0
52,Kuwait,Oman,Import,89745078.0
53,Kuwait,Oman,Re-Export,14666666.0
54,Kuwait,Pakistan,Export,150889104.0
55,Kuwait,Pakistan,Import,108967713.0
56,Kuwait,Pakistan,Re-Export,1692429.0
57,Kuwait,Qatar,Export,198348423.0
58,Kuwait,Qatar,Import,31239421.0
59,Kuwait,Qatar,Re-Export,107755987.0
60,Kuwait,Saudi Arabia,Export,333516803.0
61,Kuwait,Saudi Arabia,Import,1278559313.0
62,Kuwait,Saudi Arabia,Re-Export,126394114.0
63,Kuwait,State of Palestine,Export,1059.0
64,Kuwait,State of Palestine,Import,847126.0
65,Kuwait,Syria,Export,96244995.0
66,Kuwait,Syria,Import,92455577.0
67,Kuwait,Syria,Re-Export,34325360.0
68,Kuwait,Turkey,Export,41189318.0
69,Kuwait,Turkey,Import,274377913.0
70,Kuwait,Turkey,Re-Export,1421258.0
71,Kuwait,United Arab Emirates,Export,517608188.0
72,Kuwait,United Arab Emirates,Import,704132301.0
73,Kuwait,United Arab Emirates,Re-Export,208102737.0
74,Kuwait,World,Export,62662515863.0
75,Kuwait,World,Import,20992382613.0
76,Kuwait,World,Re-Export,1182347345.0
77,Kuwait,Yemen,Export,4483551.0
78,Kuwait,Yemen,Import,719925.0
79,Kuwait,Yemen,Re-Export,2388389.0
