yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Australia and New Zealand,Oceania,78090
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Central Asia,Asia,3830
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Eastern Asia,Asia,45916092
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Eastern Europe,Europe,3836347
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Latin America and the Caribbean,Americas,1780273
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Micronesia,Oceania,5716
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Northern Africa,Africa,2649599
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Northern America,Americas,2573305
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Northern Europe,Europe,754242
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Polynesia,Oceania,21313
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",South-eastern Asia,Asia,5951956
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Southern Asia,Asia,6169167
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Southern Europe,Europe,27398300
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Sub-Saharan Africa,Africa,878970
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Asia,Asia,13292029
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Europe,Europe,11989080
2008,2008,Import,Lebanon,61,"Articles of apparel and clothing accessories, knitted or crocheted",World,World,131816877
