yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Central Asia,Asia,5640
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Eastern Asia,Asia,9895
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Eastern Europe,Europe,18476
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Northern Africa,Africa,13194
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Northern America,Americas,8186
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Northern Europe,Europe,58109
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Southern Asia,Asia,8654
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Southern Europe,Europe,98437
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",Western Europe,Europe,49262
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,325999
