yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Australia and New Zealand,Oceania,159487
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Central Asia,Asia,3514
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Eastern Asia,Asia,9508779
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Eastern Europe,Europe,307763
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Latin America and the Caribbean,Americas,534021
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Northern Africa,Africa,231342
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Northern America,Americas,947916
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Northern Europe,Europe,1265579
2016,2016,Import,Kuwait,65,Headgear and parts thereof,South-eastern Asia,Asia,1020902
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Southern Asia,Asia,339349
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Southern Europe,Europe,1127997
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Sub-Saharan Africa,Africa,105473
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Western Asia,Asia,1437677
2016,2016,Import,Kuwait,65,Headgear and parts thereof,Western Europe,Europe,329846
2016,2016,Import,Kuwait,65,Headgear and parts thereof,World,World,18955080
