yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Australia and New Zealand,Oceania,8433
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Central Asia,Asia,9308
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Eastern Asia,Asia,6061
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Eastern Europe,Europe,691372
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Latin America and the Caribbean,Americas,905
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Northern Africa,Africa,147
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Northern America,Americas,9970
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Northern Europe,Europe,116318
2017,2017,Export,Georgia,99,Commodities not specified according to kind,South-eastern Asia,Asia,4036
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Southern Asia,Asia,6293
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Southern Europe,Europe,3458
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Sub-Saharan Africa,Africa,6966
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Western Asia,Asia,27946
2017,2017,Export,Georgia,99,Commodities not specified according to kind,Western Europe,Europe,5970472
2017,2017,Export,Georgia,99,Commodities not specified according to kind,World,World,7122947
