yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2009,2009,Export,Comoros,97,"Works of art, collectors' pieces and antiques",Western Europe,Europe,56
2009,2009,Export,Comoros,97,"Works of art, collectors' pieces and antiques",World,World,56
