yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Australia and New Zealand,Oceania,23688
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Central Asia,Asia,3359
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Eastern Asia,Asia,840087
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Eastern Europe,Europe,25252
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Latin America and the Caribbean,Americas,362
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Northern Africa,Africa,348589
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Northern America,Americas,226079
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Northern Europe,Europe,570528
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",South-eastern Asia,Asia,436591
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Southern Asia,Asia,2837358
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Southern Europe,Europe,83817
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Sub-Saharan Africa,Africa,147140
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Western Asia,Asia,35416
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",Western Europe,Europe,1626680
2002,2002,Re-Export,Kuwait,85,"Electrical, electronic equipment",World,World,14949955
