yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,498724,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1130,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,242,40.7696272,44.6736646,26.42921218083572,52.86847103284948
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,4876,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,514998,40.7696272,44.6736646,,
2008,2008,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,10025,40.7696272,44.6736646,,
