yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Qatar,World,81.0,Other base metals; cermets; articles thereof,20186.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2010,2010.0,Export,Qatar,Bahrain,81.0,Other base metals; cermets; articles thereof,3846.0,,25.3336984,51.2295295,26.1551249,50.5344606
2010,2010.0,Export,Qatar,Belgium,81.0,Other base metals; cermets; articles thereof,301.0,,25.3336984,51.2295295,50.6402809,4.6667145
2010,2010.0,Export,Qatar,Oman,81.0,Other base metals; cermets; articles thereof,1236.0,,25.3336984,51.2295295,21.0000287,57.0036901
2010,2010.0,Export,Qatar,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,8242.0,,25.3336984,51.2295295,25.6242618,42.3528328
2010,2010.0,Export,Qatar,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,6561.0,,25.3336984,51.2295295,24.0002488,53.9994829
