yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches,6241608.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2003,2003.0,Export,Saudi Arabia,Bahrain,36.0,Explosives; pyrotechnic products; matches,260534.0,,25.6242618,42.3528328,26.1551249,50.5344606
2003,2003.0,Export,Saudi Arabia,Belgium,36.0,Explosives; pyrotechnic products; matches,266667.0,,25.6242618,42.3528328,50.6402809,4.6667145
2003,2003.0,Export,Saudi Arabia,France,36.0,Explosives; pyrotechnic products; matches,3525604.0,,25.6242618,42.3528328,46.603354,1.8883335
2003,2003.0,Export,Saudi Arabia,Jordan,36.0,Explosives; pyrotechnic products; matches,104000.0,,25.6242618,42.3528328,31.1667049,36.941628
2003,2003.0,Export,Saudi Arabia,Morocco,36.0,Explosives; pyrotechnic products; matches,396267.0,,25.6242618,42.3528328,31.1728205,-7.3362482
2003,2003.0,Export,Saudi Arabia,Qatar,36.0,Explosives; pyrotechnic products; matches,1578135.0,,25.6242618,42.3528328,25.3336984,51.2295295
2003,2003.0,Export,Saudi Arabia,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,110400.0,,25.6242618,42.3528328,24.0002488,53.9994829
