rtTitle,Subregion,rgDesc,TradeValue
Algeria,Afghanistan,Import,36687
Algeria,Bahrain,Export,3002
Algeria,Bahrain,Import,3082344
Algeria,Cyprus,Export,3438564
Algeria,Cyprus,Import,27183
Algeria,Georgia,Import,2325
Algeria,Jordan,Export,6907655
Algeria,Jordan,Import,14340415
Algeria,Kuwait,Import,263551
Algeria,Lebanon,Export,3590395
Algeria,Lebanon,Import,3029912
Algeria,Libya,Export,1453186
Algeria,Libya,Import,1986356
Algeria,Malta,Export,44996808
Algeria,Malta,Import,2119
Algeria,Mauritania,Export,19768590
Algeria,Mauritania,Import,2476404
Algeria,Morocco,Export,81169163
Algeria,Morocco,Import,51450503
Algeria,Oman,Export,51698
Algeria,Pakistan,Import,2266788
Algeria,Qatar,Import,126387
Algeria,Saudi Arabia,Export,134483
Algeria,Saudi Arabia,Import,16017038
Algeria,United Arab Emirates,Export,514893
Algeria,United Arab Emirates,Import,6233658
Algeria,World,Export,9355268397
Algeria,World,Import,10758908912
Algeria,Yemen,Import,7242
