yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Import,Comoros,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,60633.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2011,2011.0,Import,Comoros,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,3373.0,,-12.2045176,44.2832964,35.000074,104.999927
2011,2011.0,Import,Comoros,Mayotte,35.0,Albuminoidal substances; modified starches; glues; enzymes,531.0,,-12.2045176,44.2832964,-12.825543,45.148490830203045
2011,2011.0,Import,Comoros,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,7636.0,,-12.2045176,44.2832964,46.603354,1.8883335
2011,2011.0,Import,Comoros,Madagascar,35.0,Albuminoidal substances; modified starches; glues; enzymes,7.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2011,2011.0,Import,Comoros,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,48072.0,,-12.2045176,44.2832964,24.0002488,53.9994829
2011,2011.0,Import,Comoros,Tunisia,35.0,Albuminoidal substances; modified starches; glues; enzymes,599.0,,-12.2045176,44.2832964,33.8439408,9.400138
2011,2011.0,Import,Comoros,United Rep. of Tanzania,35.0,Albuminoidal substances; modified starches; glues; enzymes,411.0,,-12.2045176,44.2832964,,
