yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,13638,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,143,32.3293809,-83.1137366,25.499703063807168,75.5024015339642
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1944,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,193,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,468365,32.3293809,-83.1137366,,
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Armenia, Armenia,382176,32.3293809,-83.1137366,,
2020,2020,Re-Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,70268,32.3293809,-83.1137366,,
